;;;;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;AUTRE;PROXIMITE;ELECTRONIQUE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;GRANDE_SURFACE;PROXIMITE;PROXIMITE;PROXIMITE;PROXIMITE;AUTRE
id_departement;libelle_de_commune;annee;population;hypermarche;supermarche;grande_surface_de_bricolage;superette;epicerie;boulangerie;boucherie_charcuterie;produits_surgeles;poissonnerie;librairie_papeterie_journaux;magasin_de_vetements;magasin_d_equipements_du_foyer;magasin_de_chaussures;magasin_d_electromenager_et_de_mat_audio_video;magasin_de_meubles;magasin_d_articles_de_sports_et_de_loisirs;magasin_de_revetements_murs_et_sols;droguerie_quincaillerie_bricolage;parfumerie;horlogerie_bijouterie;fleuriste;magasin_d_optique;station_service
77;Isles-lès-Villenoy;2002;932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0
77;Iverny;2002;717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jablines;2002;651;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jaignes;2002;244;0;0;0;0;0;0;#VALUE!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jaulnes;2002;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jossigny;2002;616;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
77;Jouarre;2002;5593;0;0;0;0;5;5;6;0;0;0;6;0;0;0;0;0;0;0;0;0;4;0;0
77;Jouy-le-Châtel;2002;1369;0;0;0;0;3;3;5;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0
77;Jouy-sur-Morin;2002;1639;0;0;0;0;6;4;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
77;Juilly;2002;2652;0;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Jutigny;2002;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Brosse-Montceaux;2002;521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Celle-sur-Morin;2002;1421;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
77;La Chapelle-Gauthier;2002;1537;0;0;0;4;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Chapelle-Iger;2002;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Chapelle-la-Reine;2002;2149;0;5;5;0;0;4;0;0;0;4;4;0;0;0;0;0;0;0;0;0;6;3;5
77;La Chapelle-Moutils;2002;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Chapelle-Rablais;2002;736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Chapelle-Saint-Sulpice;2002;377;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
77;La Croix-en-Brie;2002;696;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Ferté-Gaucher;2002;4379;0;9;0;0;4;7;5;0;0;2;9;6;0;7;5;6;0;5;0;6;7;3;2
77;La Ferté-sous-Jouarre;2002;10776;2;6;0;0;7;12;7;3;0;8;20;4;6;4;5;0;0;6;6;4;8;6;8
77;La Genevraye;2002;624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Grande-Paroisse;2002;2795;0;0;0;0;5;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
77;La Haute-Maison;2002;336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Houssaye-en-Brie;2002;1894;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Madeleine-sur-Loing;2002;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Rochette;2002;2739;0;0;0;4;3;7;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5
77;La Tombe;2002;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;La Trétoire;2002;483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lagny-sur-Marne;2002;20515;5;3;0;6;9;17;10;0;7;11;23;11;6;16;8;4;0;5;5;6;7;11;3
77;Larchant;2002;638;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
77;Laval-en-Brie;2002;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Le Châtelet-en-Brie;2002;3936;0;0;0;0;4;8;5;4;0;4;0;5;0;0;5;4;0;4;0;4;5;7;0
77;Le Mée-sur-Seine;2002;16330;0;8;4;0;11;8;4;0;0;10;12;0;5;0;7;0;0;2;6;0;6;7;4
77;Le Mesnil-Amelot;2002;802;0;0;0;0;5;7;0;0;0;18;4;0;0;0;0;0;0;0;5;6;0;5;0
77;Le Pin;2002;985;0;0;0;0;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6
77;Le Plessis-aux-Bois;2002;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Le Plessis-Feu-Aussoux;2002;485;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
77;Le Plessis-l'Évêque;2002;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Le Plessis-Placy;2002;260;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
77;Le Vaudoué;2002;645;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
77;Léchelle;2002;684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Les Chapelles-Bourbon;2002;498;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Les Écrennes;2002;590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Les Marêts;2002;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Les Ormes-sur-Voulzie;2002;999;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lescherolles;2002;539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lesches;2002;902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lésigny;2002;9203;0;5;0;0;4;6;5;0;6;5;7;0;6;3;3;5;0;0;2;4;7;3;7
77;Leudon-en-Brie;2002;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lieusaint;2002;9466;3;3;0;0;5;6;0;6;0;7;85;8;8;6;0;7;7;0;9;14;5;8;4
77;Limoges-Fourches;2002;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lissy;2002;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Liverdy-en-Brie;2002;1425;0;0;0;0;0;4;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
77;Livry-sur-Seine;2002;1738;0;0;0;0;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lizines;2002;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lizy-sur-Ourcq;2002;3606;0;6;0;0;7;9;6;6;0;7;10;5;5;0;0;0;4;0;0;0;4;6;4
77;Lognes;2002;19242;0;6;10;5;6;4;0;6;0;5;5;4;4;7;9;6;2;4;4;0;7;3;0
77;Longperrier;2002;2524;0;3;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;7
77;Longueville;2002;2238;0;0;0;4;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3
77;Lorrez-le-Bocage-Préaux;2002;873;0;0;0;0;5;5;3;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0
77;Louan-Villegruis-Fontaine;2002;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Luisetaines;2002;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Lumigny-Nesles-Ormeaux;2002;1834;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Luzancy;2002;894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Machault;2002;734;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Magny-le-Hongre;2002;5915;0;0;0;0;2;9;0;0;0;4;5;0;0;0;3;5;0;0;3;0;3;0;0
77;Maincy;2002;1563;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Maisoncelles-en-Brie;2002;735;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Maisoncelles-en-Gâtinais;2002;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Maison-Rouge;2002;712;0;0;0;0;0;5;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
77;Marchémoret;2002;436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
77;Marcilly;2002;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mareuil-lès-Meaux;2002;2064;2;3;5;0;3;3;0;4;0;4;7;4;0;4;5;2;5;6;0;0;5;3;6
77;Marles-en-Brie;2002;1344;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Marolles-en-Brie;2002;426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Marolles-sur-Seine;2002;1602;0;0;0;0;5;7;6;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
77;Mary-sur-Marne;2002;1214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mauperthuis;2002;572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mauregard;2002;287;0;0;0;0;5;3;0;0;0;15;7;0;0;6;0;0;0;0;4;4;0;0;0
77;May-en-Multien;2002;792;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Meaux;2002;61346;5;12;8;7;21;50;17;5;6;20;82;11;14;16;8;20;0;15;9;11;13;16;11
77;Meigneux;2002;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Meilleray;2002;496;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Melun;2002;38561;0;13;7;4;25;22;11;4;7;22;54;15;15;8;11;10;6;6;7;8;15;19;7
77;Melz-sur-Seine;2002;361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Méry-sur-Marne;2002;619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Messy;2002;885;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Misy-sur-Yonne;2002;951;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
77;Mitry-Mory;2002;19555;0;6;5;6;9;13;11;0;0;5;9;7;6;8;5;0;0;0;7;0;7;6;7
77;Moisenay;2002;1481;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Moissy-Cramayel;2002;16657;0;4;0;0;8;8;6;0;0;4;5;4;0;5;0;0;0;0;3;0;5;5;0
77;Mondreville;2002;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mons-en-Montois;2002;449;0;0;0;0;0;0;0;0;0;6;0;4;0;0;0;0;0;0;0;0;6;0;0
77;Montarlot;2002;205;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montceaux-lès-Meaux;2002;640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;0;0;0;0
77;Montceaux-lès-Provins;2002;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montcourt-Fromonville;2002;2358;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0
77;Montdauphin;2002;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montenils;2002;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montereau-Fault-Yonne;2002;13645;4;7;3;0;19;14;10;0;7;12;20;7;7;6;7;8;0;4;8;6;9;7;5
77;Montereau-sur-le-Jard;2002;452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montévrain;2002;7613;0;5;4;0;6;9;12;0;0;5;0;5;0;9;16;6;0;0;0;6;8;0;6
77;Montgé-en-Goële;2002;678;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Monthyon;2002;1478;0;0;0;0;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montigny-le-Guesdier;2002;421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montigny-Lencoup;2002;1136;0;0;0;0;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montigny-sur-Loing;2002;3232;0;0;0;6;0;5;0;0;4;0;5;0;0;4;0;4;0;0;0;0;8;0;0
77;Montmachoux;2002;234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montolivet;2002;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Montry;2002;3380;0;0;0;0;6;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0
77;Moret-sur-Loing;2002;3549;0;0;0;0;6;10;5;0;0;5;6;6;0;0;0;5;0;0;3;4;8;3;0
77;Mormant;2002;4432;0;4;6;0;6;3;2;0;0;0;0;3;0;4;0;0;0;0;0;4;5;4;3
77;Mortcerf;2002;1390;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0
77;Mortery;2002;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mouroux;2002;4799;0;5;7;0;5;6;0;0;0;0;4;4;0;4;5;3;0;7;0;0;5;0;6
77;Mousseaux-lès-Bray;2002;697;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
77;Moussy-le-Neuf;2002;3099;0;6;0;0;0;2;0;0;4;4;0;0;0;6;0;0;0;0;0;0;3;0;2
77;Moussy-le-Vieux;2002;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Mouy-sur-Seine;2002;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Nandy;2002;6819;0;2;0;0;5;0;0;0;3;6;0;3;0;0;0;0;0;0;5;0;0;0;0
77;Nangis;2002;7349;0;8;0;4;6;8;5;0;0;4;7;7;4;4;7;5;0;6;4;5;7;6;5
77;Nanteau-sur-Essonne;2002;448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0
77;Nanteau-sur-Lunain;2002;768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Nanteuil-lès-Meaux;2002;4964;0;4;0;6;6;6;8;0;3;4;7;6;5;0;6;4;0;0;0;0;6;2;8
77;Nanteuil-sur-Marne;2002;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Nantouillet;2002;227;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0
77;Nemours;2002;10566;7;10;5;0;12;16;7;4;4;5;18;10;11;7;7;7;0;5;6;8;9;7;8
77;Neufmoutiers-en-Brie;2002;1211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
77;Noisiel;2002;14615;0;7;0;0;16;5;6;0;0;6;8;5;0;0;0;7;0;0;0;4;6;5;4
77;Noisy-Rudignon;2002;590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0
77;Noisy-sur-École;2002;1743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Nonville;2002;472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
77;Noyen-sur-Seine;2002;442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Obsonville;2002;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Ocquerre;2002;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Oissery;2002;3086;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
77;Orly-sur-Morin;2002;541;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Ormesson;2002;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Othis;2002;6912;5;7;5;0;0;5;0;0;0;2;4;5;5;0;0;0;0;0;0;0;5;6;4
77;Ozoir-la-Ferrière;2002;18339;0;7;4;0;9;16;5;0;6;8;10;7;7;0;5;9;0;4;6;6;9;8;6
77;Ozouer-le-Voulgis;2002;2060;0;0;0;0;6;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
77;Paley;2002;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Pamfou;2002;734;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Paroy;2002;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Passy-sur-Seine;2002;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Pécy;2002;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Penchard;2002;1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Perthes;2002;2172;0;0;0;0;4;0;3;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0
77;Pézarches;2002;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
77;Pierre-Levée;2002;586;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;0;0
77;Poigny;2002;715;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
77;Poincy;2002;923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
77;Poligny;2002;705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Pommeuse;2002;2271;0;0;0;0;0;3;0;0;0;5;0;4;0;0;0;0;5;0;0;0;0;0;0
77;Pomponne;2002;3244;0;0;0;0;0;0;3;0;0;4;0;4;0;4;0;0;0;0;0;0;5;4;7
77;Pontault-Combault;2002;29987;3;11;9;0;11;21;7;3;0;8;45;13;10;6;17;12;3;9;10;9;10;8;5
77;Pontcarré;2002;2047;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Précy-sur-Marne;2002;737;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Presles-en-Brie;2002;2648;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
77;Pringy;2002;2236;0;6;0;0;0;6;6;0;0;0;5;8;0;0;6;0;3;3;0;0;0;5;0
77;Provins;2002;12132;7;7;7;0;7;11;11;5;0;12;24;12;8;9;8;5;0;3;11;8;5;9;4
77;Puisieux;2002;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Quiers;2002;645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Quincy-Voisins;2002;3854;0;0;0;3;5;5;6;0;0;0;0;7;0;3;0;4;0;4;5;0;4;0;0
77;Rampillon;2002;879;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
77;Réau;2002;1142;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
77;Rebais;2002;1846;0;4;0;3;2;7;3;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;4
77;Recloses;2002;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Remauville;2002;359;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Reuil-en-Brie;2002;958;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Roissy-en-Brie;2002;22551;0;6;0;7;9;9;5;0;0;5;5;4;0;3;0;0;0;6;0;4;8;4;6
77;Rouilly;2002;431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Rouvres;2002;636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
77;Rozay-en-Brie;2002;1976;0;4;1;4;4;5;0;0;0;7;7;0;0;0;0;0;0;0;0;0;5;5;4
77;Rubelles;2002;2042;0;4;0;0;0;0;0;6;0;5;2;0;0;0;0;0;0;6;0;0;3;4;3
77;Rumont;2002;144;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
77;Rupéreux;2002;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saâcy-sur-Marne;2002;1919;0;0;0;0;5;7;4;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
77;Sablonnières;2002;854;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Ange-le-Viel;2002;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Augustin;2002;1424;0;0;0;0;0;6;3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
77;Saint-Barthélemy;2002;410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Brice;2002;684;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Cyr-sur-Morin;2002;1923;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0
77;Saint-Denis-lès-Rebais;2002;1052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Sainte-Aulde;2002;678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Sainte-Colombe;2002;2350;0;0;0;0;0;3;4;0;0;6;0;0;0;0;0;0;0;0;0;0;3;0;0
77;Saint-Fargeau-Ponthierry;2002;11562;0;2;0;7;7;9;5;0;0;7;0;9;4;0;0;5;0;6;0;3;5;8;6
77;Saint-Fiacre;2002;303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Germain-Laval;2002;2896;0;0;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0
77;Saint-Germain-Laxis;2002;569;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Germain-sous-Doue;2002;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Germain-sur-École;2002;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0
77;Saint-Germain-sur-Morin;2002;3583;0;2;0;6;0;7;4;0;0;0;0;0;0;7;0;0;0;0;0;0;4;4;5
77;Saint-Hilliers;2002;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Jean-les-Deux-Jumeaux;2002;1136;0;0;0;0;5;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Just-en-Brie;2002;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Léger;2002;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Loup-de-Naud;2002;814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Mammès;2002;3670;0;0;0;5;3;3;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Mard;2002;3560;0;5;0;3;0;1;9;0;0;0;0;0;0;0;6;0;0;0;0;0;7;0;0
77;Saint-Mars-Vieux-Maisons;2002;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Martin-des-Champs;2002;719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Martin-du-Boschet;2002;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Martin-en-Bière;2002;813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Méry;2002;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Mesmes;2002;614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Ouen-en-Brie;2002;1094;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
77;Saint-Ouen-sur-Morin;2002;596;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;0;0
77;Saint-Pathus;2002;4324;0;0;0;0;5;7;0;0;0;4;6;5;0;0;0;0;0;0;6;0;0;6;0
77;Saint-Pierre-lès-Nemours;2002;6909;0;5;0;0;5;6;0;0;0;4;0;0;0;0;5;0;0;0;0;0;6;4;3
77;Saint-Rémy-la-Vanne;2002;973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
